,content,label
3639,"['7call', 'services', 'premium', 'services', 'part', 'service', 'offer', 'call', 'friends', 'use', 'viber', 'service', 'free', 'charge', 'calls', 'use', 'data', 'plan', 'unless', 'connected', 'wifi', 'viber', 'also', 'offers', 'opportunity', 'become', 'premium', '“viber', 'out”', 'user', 'allows', 'call', 'nonviber', 'users', 'landlines', 'mobiles', 'around', 'world', 'rates', 'presented', 'herein', 'httpsaccountvibercomenrates']",0
3640,"['addition', 'allowing', 'certain', 'incoming', 'calls', 'generated', 'outside', 'viber', 'network', 'friends', 'people', 'calling', 'number', 'received', 'mobile', 'device', 'desktop', 'licensed', 'application', 'hereinafter', '“viber', 'in”', '“viber', 'in”', 'provided', 'free', 'may', 'disable', '‘viber', 'in’', 'service', 'time', 'changing', 'application', 'settings']",0
3641,"['charges', 'viber', 'service', 'products', 'features']",0
3642,"['calling', 'nonviber', 'phone', 'numbers', 'premium', 'rate', 'numbers', 'viber', 'credit']",0
3643,"['rates', 'calling', 'landlines', 'mobile', 'phones', 'outside', 'viber', 'community', 'consist', 'perminute', 'rate', 'set', 'httpaccountvibercom']",1
3644,"['viber', 'may', 'change', 'rates', 'calling', 'phones', 'time', 'without', 'notice', 'posting', 'change', 'httpaccountvibercom']",1
3645,"['duration', 'call', 'shall', 'based', 'oneminute', 'increments', 'fractions', 'minutes', 'rounded', 'next', 'minute', 'end', 'call', 'fractional', 'cent', 'charges', 'rounded', 'nearest', 'whole', 'cent', 'example', 'total', 'call', 'price', '€0034', 'rounded', '€003', 'call', 'charges', 'incurred', 'deducted', 'automatically', 'viber', 'credit', 'balance', 'user', 'account']",0
3646,"['charges', 'viber', 'products', 'features', 'confirmed', 'complete', 'purchase', 'viber']",0
3647,"['time', 'time', 'viber', 'may', 'offer', 'products', 'features', 'available', 'charge', 'trial', 'period', 'viber’s', 'sole', 'discretion', 'including', 'duration', 'scope', 'charge', 'offers', 'however', 'viber', 'reserves', 'right', 'charge', 'products', 'normal', 'rate', 'event', 'viber', 'determines', 'reasonable', 'discretion', 'abusing', 'terms', 'offer', 'including', 'using', 'service', 'proxy', 'device', 'anonymous', 'ip', 'address', 'prevents', 'us', 'locating']",0
3648,"['viber', 'may', 'collect', 'vat', 'indirect', 'taxes', 'applicable', 'rate', 'particular', 'country', 'per', 'applicable', 'tax', 'rules', 'time', 'purchase', 'viber', 'credit', 'time', 'use', 'viber', 'credit']",0
3649,"['using', 'service', 'mobile', 'applications', 'use', 'data', 'allowance', 'available', 'data', 'package', 'subscribed', 'mobile', 'network', 'operator', 'case', 'may', 'outofcountry', 'usage', 'may', 'event', 'lead', 'significantly', 'higher', 'costs', 'regular', 'usage', 'solely', 'responsible', 'keeping', 'informed', 'paying', 'possible', 'roaming', 'applicable', 'charges', 'levied', 'mobile', 'network', 'operator']",0
3650,"['payments', 'refunds', 'find', 'information', 'payments', 'credits', 'refunds', 'payments', 'policy']",0
3651,"['purchase', 'credits', '“viber', 'credit”', 'using', 'payment', 'method', 'made', 'available', 'viber', 'time', 'time', 'viber', 'credit', 'purchase', 'applied', 'user', 'account', 'time', 'purchase', 'send', 'acknowledgement', 'order', 'viber', 'credit', 'email', 'use', 'services', 'third', 'parties', 'process', 'payments', 'require', 'third', 'parties', 'take', 'appropriate', 'organizational', 'technical', 'measures', 'protect', 'personal', 'data', 'traffic', 'data', 'comply', 'relevant', 'laws', 'please', 'review', 'terms', 'use', 'privacy', 'policies', 'third', 'parties', 'providing', 'banking', 'payment', 'information', 'agree', 'relying', 'future', 'availability', 'feature', 'product', 'offered', 'service', 'agreeing', 'making', 'payments', 'hereunder', 'change', 'payment', 'method', 'billing', 'information', 'logging', 'viber', 'account', 'httpaccountvibercom', 'agree', 'viber', 'may', 'use', 'information', 'regarding', 'selected', 'payment', 'method', 'provided', 'issuing', 'bank', 'applicable', 'payment', 'system', 'pay', 'foreign', 'currency', 'agree', 'amount', 'eventually', 'credited', 'may', 'vary', 'result', 'foreign', 'currency', 'conversion', 'policies', 'third', 'party', 'payment', 'processors', 'find', 'relevant', 'website', 'location', 'make', 'actual', 'purchase']",0
3652,"['use', 'viber', 'credit', 'period', 'six', 'months', 'including', 'viber', 'credit', 'allocated', 'viber', 'administrator', 'credits', 'frozen', 'reactivate', 'viber', 'credit', 'accessing', 'viberout', 'account', 'vibercom', 'following', 'instructions', 'therein']",0
3653,"['viber', 'account', 'deactivated', 'viber', 'credit', 'lost', 'purpose', 'viber', 'account', 'may', 'deactivated', 'following', 'actively', 'deactivate', 'account', 'ii', 'remove', 'viber', 'mobile', 'device', 'reinstall', 'within', 'three', 'months', 'iii', 'log', 'viber', 'twelve', 'consecutive', 'months']",0
3654,"['japanese', 'numbers', '81', 'viber', 'credit', 'expires', 'within', '180', 'days', 'purchase', 'ability', 'reactivate']",0
3655,"['viber', 'credit', 'currently', 'used', 'viber', 'calls']",0
3656,"['automatic', 'recurring', 'charge', 'recurring', 'charge', 'feature', 'automatically', 'enabled', 'buy', 'viber', 'credit', 'viber', 'website', 'unless', 'uncheck', 'appropriate', 'checkbox', 'time', 'purchase', 'viber', 'credit', 'balance', 'recharged', 'amount', 'payment', 'method', 'initially', 'designated', 'registered', 'account', 'every', 'time', 'viber', 'account', 'balance', 'goes', 'threshold', 'set', 'viber', 'time', 'time', 'disable', 'recurring', 'charge', 'feature', 'time', 'accessing', 'user', 'account', 'charges', 'mentioned', 'specific', 'currencies', 'solely', 'considered', 'examples', 'take', 'currency', 'fluctuations', 'discrepancies', 'account']",0
3657,"['event', 'errors', 'relating', 'pricing', 'specifications', 'viber', 'shall', 'right', 'refuse', 'cancel', 'orders', 'sole', 'discretion', 'charged', 'credit', 'card', 'account', 'prior', 'cancellation', 'issue', 'credit', 'account', 'amount', 'charge', 'additional', 'terms', 'may', 'apply']",0
3658,"['except', 'provided', 'law', 'purchases', 'final', 'nonrefundable', 'believe', 'viber', 'charged', 'error', 'must', 'contact', 'viber', 'within', '90', 'days', 'charge', 'refunds', 'given', 'charges', '90', 'days', 'old', 'purchase', 'digital', 'content', 'viber', 'right', 'may', 'withdraw', 'cancel', 'purchase', 'terminate', 'digital', 'content', 'delivered', 'upon', 'request', 'entitled', 'claim', 'refund', 'except', 'believe', 'viber', 'charged', 'error', 'use', 'third', 'party', 'services', 'purchase', 'viber', 'credit', 'purchase', 'also', 'subject', 'terms', 'third', 'party', 'including', 'respect', 'payment', 'terms', 'refunds', 'etc']",0
3659,"['viber', 'reserves', 'right', 'refuse', 'refund', 'request', 'reasonably', 'believes', 'suspects', 'trying', 'unfairly', 'exploit', 'refund', 'policy', 'example', 'making', 'repetitive', 'refund', 'requests', 'respect', 'product', 'feature', 'ii', 'breach', 'terms', 'license', 'iii', 'using', 'products', 'fraudulently', 'user', 'account', 'used', 'third', 'party', 'fraudulently', 'iv', 'purchased', 'credit', 'third', 'party', 'service', 'terms', 'third', 'party', 'allow', 'refund', 'refund', 'policy', 'affect', 'statutory', 'rights', 'pursue', 'claim']",0
3660,"['viber', 'may', 'remove', 'modify', 'content', 'without', 'notice', 'liability', 'time', 'viber’s', 'sole', 'discretion']",1
3661,"['viber', 'may', 'remove', 'modify', 'content', 'without', 'notice', 'liability', 'time', 'viber’s', 'sole', 'discretion']",1
3662,"['use', 'forums', 'risk', 'subject', 'disclaimers', 'limitations', 'liability', 'set']",1
3663,"['viber', 'undertake', 'monitor', 'public', 'chats', 'forums', 'content', 'posted', 'public', 'chats', 'forums', 'responsibility', 'viber']",0
3664,"['b', 'comments', 'use', 'public', 'forums', 'content', 'public', 'allowing', 'anyone', 'viber', 'elsewhere', 'view', 'associate', 'content', 'used', 'help', 'improve', 'offer', 'content', 'users', 'posting', 'uploading', 'user', 'content', 'viber', 'specifically', 'grant', 'us', 'nonexclusive', 'transferable', 'sublicensable', 'royaltyfree', 'worldwide', 'license', 'use', 'intellectual', 'property', 'rights', 'content', 'share', 'publicly', 'connection', 'service', 'license', 'end', 'delete', 'content', 'account', 'unless', 'users', 'seen', 'content', 'saved', 'removed', 'content', 'may', 'persist', 'backup', 'copies', 'reasonable', 'period', 'time', 'available', 'others']",0
3665,"['use', 'user', 'content', 'viber', 'consider', 'anything', 'provide', 'viber', 'including', 'feedback', 'ideas', 'suggestions', 'andor', 'contribute', 'service', 'available', 'use', 'free', 'obligations', 'including', 'payment', 'circumstances', 'pay', 'use', 'ideas', 'submissions']",0
3666,"['claims', 'infringement', 'believe', 'materials', 'accessible', 'service', 'infringe', 'copyrights', 'may', 'request', 'removal', 'materials', 'access', 'thereto', 'contacting', 'copyright', 'agent', 'please', 'go', 'dmca', 'notification', 'page', 'review', 'dmca', 'notification', 'guidelines', 'procedures', '–', 'viber', 'dmca', 'policy']",0
3667,"['responsibility', 'use', 'may', 'use', 'service', 'contents', 'lawful', 'purposes', 'accordance', 'applicable', 'law', 'prohibited', 'storing', 'distributing', 'transmitting', 'unlawful', 'material', 'service', 'otherwise', 'may', 'exposed', 'criminal', 'andor', 'civil', 'liability', 'agree', 'thirdparty', 'claims', 'material', 'contributed', 'service', 'unlawful', 'bear', 'burden', 'establishing', 'lawful', 'understand', 'agree', 'materials', 'publicly', 'posted', 'privately', 'transmitted', 'service', 'sole', 'responsibility', 'sender', 'viber', 'responsible', 'material', 'upload', 'publicly', 'post', 'otherwise', 'transmit', 'service']",0
3668,"['system', 'abuse', 'bulk', 'messaging', 'without', 'limitation', 'agree', 'send', 'create', 'reply', 'called', '“mailbombs”', 'ie', 'sending', 'copies', 'single', 'message', 'many', 'users', 'sending', 'large', 'multiple', 'files', 'messages', 'single', 'user', 'malicious', 'intent', 'engage', '“spamming”', 'ie', 'sending', 'unsolicited', 'messages', 'business', 'purposes', 'addition', 'agree', 'send', '“bulk', 'messaging”', 'ie', 'sending', 'messages', 'business', 'commercial', 'purposes', 'without', 'written', 'permission', 'viber', 'undertake', 'activity', 'may', 'adversely', 'affect', 'operation', 'enjoyment', 'service', 'person', 'including', 'placing', 'malware', 'service']",0
3669,"['may', 'reproduce', 'sell', 'resell', 'otherwise', 'exploit', 'resource', 'access', 'resource', 'contained', 'service']",0
3670,"['viber', 'liable', 'loss', 'may', 'incur', 'result', 'someone', 'else', 'using', 'user', 'account', 'either', 'without', 'knowledge']",1
3671,"['use', 'username', 'password', 'viber', 'considers', 'insecure', 'viber', 'entitled', 'require', 'changed', 'andor', 'terminate', 'user', 'account']",
3672,"['violation', 'security', 'systems', 'prohibited', 'using', 'services', 'facilities', 'provided', 'connection', 'service', 'compromise', 'security', 'tamper', 'system', 'resources', 'andor', 'accounts', 'use', 'distribution', 'tools', 'designed', 'compromising', 'security', 'eg', 'password', 'guessing', 'programs', 'cracking', 'tools', 'malware', 'network', 'probing', 'tools', 'strictly', 'prohibited', 'become', 'involved', 'violation', 'system', 'security', 'viber', 'reserves', 'right', 'release', 'details', 'system', 'administrators', 'sites', 'law', 'enforcement', 'andor', 'governmental', 'authorities', 'order', 'assist', 'resolving', 'security', 'incidents']",0
3673,"['termination', 'aspire', 'always', 'continue', 'share', 'good', 'vibes', 'use', 'service', 'may', 'terminate', 'relationship', 'viber', 'time', 'using', 'free', 'service', 'may', 'simply', 'cease', 'use', 'service', 'registered', '“viber', 'out”', 'service', 'described', 'request', 'viber', 'delete', 'account', 'cancellation', 'policy', 'shall', 'apply']",0
3674,"['disclaimer', 'warranties', 'although', 'make', 'great', 'efforts', 'make', 'service', 'error', 'interruption', 'free', 'cannot', 'promise', 'efforts', 'result', 'desired', 'performance', 'use', 'service', 'risk', 'oral', 'written', 'information', 'advice', 'given', 'us', 'shall', 'create', 'warranty', 'service', 'materials', 'information', 'software', 'facilities', 'services', 'content', 'site', 'provided', '“as', 'is”', '“as', 'available”', 'without', 'warranties', 'kind', 'either', 'express', 'implied', 'fullest', 'extent', 'permissible', 'pursuant', 'applicable', 'law', 'viber', 'parent', 'rakuten', 'subsidiaries', 'affiliated', 'companies', 'viber', '“the', 'viber', 'group”', 'disclaim', 'warranties', 'express', 'implied', 'including', 'limited', 'implied', 'warranties', 'merchantability', 'fitness', 'particular', 'purpose', 'noninfringement', 'viber', 'group', 'warrant', 'functions', 'contained', 'service', 'available', 'uninterrupted', 'errorfree', 'defects', 'corrected', 'service', 'servers', 'make', 'service', 'available', 'free', 'viruses', 'harmful', 'components', 'viber', 'group', 'warrant', 'make', 'representations', 'regarding', 'use', 'results', 'use', 'material', 'information', 'software', 'facilities', 'services', 'content', 'service', 'websites', 'linked', 'service', 'terms', 'correctness', 'accuracy', 'reliability', 'otherwise', 'viber', 'group', 'makes', 'warranties', 'use', 'materials', 'information', 'software', 'facilities', 'services', 'content', 'service', 'infringe', 'rights', 'others', 'viber', 'group', 'assumes', 'liability', 'responsibility', 'errors', 'omissions', 'materials', 'information', 'software', 'facilities', 'services', 'content', 'service', 'website', 'applicable', 'law', 'allow', 'exclusion', 'implied', 'warranties', 'apply', 'exclusions', 'apply', 'extent', 'permitted', 'applicable', 'law']",0
3675,"['accessing', 'united', 'kingdom', 'luxembourg', 'version', 'service', 'nothing', 'agreement', 'shall', 'exclude', 'limit', 'liability', 'death', 'personal', 'injury', 'resulting', 'negligence', 'either', 'party', 'servants', 'agents', 'employees']",0
3676,"['viber', 'group', 'disclaims', 'liability', 'whether', 'based', 'contract', 'tort', 'including', 'negligence', 'strict', 'liability', 'otherwise', 'accept', 'liability', 'loss', 'damage', 'direct', 'indirect', 'punitive', 'actual', 'consequential', 'incidental', 'special', 'exemplary', 'otherwise', 'resulting', 'use', 'inability', 'use', 'service', 'site', 'app', 'service', 'material', 'information', 'software', 'facilities', 'services', 'content', 'service', 'site', 'app', 'service', 'regardless', 'basis', 'upon', 'liability', 'claimed', 'even', 'member', 'viber', 'group', 'advised', 'possibility', 'loss', 'damage']",1
3677,"['applicable', 'law', 'allow', 'part', 'limitation', 'liability', 'apply', 'limitations', 'apply', 'extent', 'permitted', 'applicable', 'law']",1
3678,"['event', 'shall', 'total', 'liability', 'damages', 'may', 'required', 'applicable', 'law', 'cases', 'involving', 'personal', 'injury', 'exceed', 'amount', 'fifty', 'dollars', '5000']",1
3679,"['indemnity', 'agree', 'indemnify', 'hold', 'harmless', 'viber', 'group', 'claims', 'demands', 'liabilities', 'costs', 'expenses', 'including', 'reasonable', 'attorney’s', 'fees', 'resulting', 'breach', 'terms', 'including', 'foregoing', 'provisions', 'representations', 'warranties', 'placement', 'transmission', 'content', 'onto', 'viber’s', 'servers', 'andor', 'use', 'user', 'account']",0
3680,"['release', 'dispute', 'one', 'users', 'including', 'game', 'developers', 'andor', 'merchants', 'release', 'viber', 'group', 'claims', 'demands', 'liabilities', 'costs', 'expenses', 'damages', 'actual', 'consequential', 'every', 'kind', 'nature', 'known', 'unknown', 'arising', 'way', 'connected', 'disputes', 'entering', 'release', 'expressly', 'waive', 'protections', 'whether', 'statutory', 'otherwise', 'extent', 'permitted', 'applicable', 'law', 'would', 'otherwise', 'limit', 'coverage', 'release', 'include', 'claims', 'may', 'know', 'suspect', 'exist', 'favor', 'time', 'agreeing', 'release']",0
3681,"['viber', 'believes', 'sole', 'discretion', 'violation', 'terms', 'occurred', 'may', 'edit', 'modify', 'submission', 'posting', 'emails', 'remove', 'material', 'permanently', 'cancel', 'postings', 'warn', 'users', 'suspend', 'users', 'passwords', 'terminate', 'accounts', 'take', 'corrective', 'action', 'deems', 'appropriate']",1
3682,"['viber', 'believes', 'sole', 'discretion', 'violation', 'terms', 'occurred', 'may', 'edit', 'modify', 'submission', 'posting', 'emails', 'remove', 'material', 'permanently', 'cancel', 'postings', 'warn', 'users', 'suspend', 'users', 'passwords', 'terminate', 'accounts', 'take', 'corrective', 'action', 'deems', 'appropriate']",
3683,"['viber', 'reserves', 'right', 'modify', 'discontinue', 'temporarily', 'permanently', 'part', 'service', 'andor', 'software', 'facilities', 'services', 'service', 'without', 'notice', 'andor', 'establish', 'general', 'guidelines', 'limitations', 'use']",1
3684,"['viber', 'reserves', 'right', 'modify', 'discontinue', 'temporarily', 'permanently', 'part', 'service', 'andor', 'software', 'facilities', 'services', 'service', 'without', 'notice', 'andor', 'establish', 'general', 'guidelines', 'limitations', 'use']",1
3685,"['local', 'regulations', 'make', 'representation', 'service', 'available', 'use', 'permitted', 'law', 'particular', 'location', 'extent', 'choose', 'access', 'service', 'initiative', 'responsible', 'compliance', 'applicable', 'laws', 'including', 'limited', 'applicable', 'local', 'laws', 'responsible', 'complying', 'local', 'laws', 'extent', 'local', 'laws', 'applicable', 'specifically', 'agree', 'comply', 'applicable', 'laws', 'concerning', 'transmission', 'technical', 'data', 'exported', 'united', 'states', 'country', 'reside']",0
3686,"['thirdparty', 'services', 'service', 'may', 'link', 'sites', 'internet', 'third', 'party', 'partners', 'cooperate', 'us', 'provide', 'certain', 'services', 'western', 'union', 'sites', 'may', 'contain', 'information', 'material', 'people', 'may', 'find', 'inappropriate', 'offensive', 'sites', 'control', 'viber', 'acknowledge', 'whether', 'sites', 'affiliated', 'way', 'viber', 'viber', 'responsible', 'accuracy', 'copyright', 'compliance', 'legality', 'decency', 'aspect', 'content', 'sites', 'use', 'sites', 'subject', 'respective', 'terms', 'use', 'inclusion', 'link', 'imply', 'endorsement', 'site', 'viber', 'association', 'operators']",0
3687,"['viber', 'cannot', 'ensure', 'satisfied', 'products', 'services', 'purchase', 'thirdparty', 'site', 'links', 'viber', 'since', 'thirdparty', 'sites', 'owned', 'operated', 'independent', 'retailers', 'viber', 'endorse', 'merchandise', 'viber', 'taken', 'steps', 'confirm', 'accuracy', 'reliability', 'information', 'contained', 'thirdparty', 'sites', 'viber', 'make', 'representations', 'warranties', 'security', 'information', 'including', 'without', 'limitation', 'credit', 'card', 'personal', 'information', 'might', 'requested', 'give', 'thirdparty', 'irrevocably', 'waive', 'claim', 'us', 'respect', 'sites', 'strongly', 'encourage', 'make', 'whatever', 'investigation', 'feel', 'necessary', 'appropriate', 'proceeding', 'online', 'transaction', 'thirdparties']",0
3688,"['proprietary', 'online', 'services', 'area', 'service', 'accessed', 'proprietary', 'online', 'service', 'subject', 'rules', 'policies', 'guidelines', 'proprietary', 'online', 'service']",0
3689,"['jurisdictional', 'issues', 'materials', 'content', 'service', 'presented', 'purpose', 'providing', 'information', 'regarding', 'viber', 'services', 'available', 'united', 'states', 'elsewhere']",0
3691,"['section', 'sets', 'forth', 'exclusive', 'way', 'resolve', 'dispute', 'may', 'us']",0
3692,"['us', 'residents']",0
3693,"['b', 'nonus', 'residents', 'controversy', 'allegation', 'claim', 'including', 'noncontractual', 'claim', 'arises', 'relates', 'service', 'terms', '“section', '8b', 'dispute”', 'agree', 'send', 'written', 'notice', 'providing', 'reasonable', 'description', 'section', '8b', 'dispute', 'along', 'proposed', 'resolution', 'notice', 'sent', 'based', 'recent', 'contact', 'information', 'provide', 'us', 'information', 'exists', 'information', 'current', 'obligation', 'section', '8b', 'notice', 'us', 'must', 'sent', 'us', 'viberforeigndisputevibercom', 'period', 'sixty', '60', 'days', 'date', 'receipt', 'notice', 'party', 'viber', 'engage', 'dialogue', 'order', 'attempt', 'resolve', 'section', '8b', 'dispute', 'though', 'nothing', 'require', 'either', 'viber', 'resolve', 'section', '8b', 'dispute', 'terms', 'either', 'viber', 'sole', 'discretion', 'uncomfortable']",0
3694,"['section', '8b', 'dispute', 'viber', 'involves', 'paid', 'viber', 'service', 'unable', 'resolve', 'dialogue', 'described', 'viber', 'directive', '201311eu', 'consumer', 'alternative', 'dispute', 'resolution', 'european', 'commission', 'online', 'dispute', 'resolution', '“odr”', 'accessed', 'eueuropaeuodr']",0
3695,"['contact', 'us', 'service', 'controlled', 'operated', 'viber', 'media', 'sà', 'rl', 'société', 'à', 'responsabilité', 'limitée', 'incorporated', 'laws', 'grand', 'duchy', 'luxembourg', 'registered', 'office', '2', 'rue', 'des', 'fossé', 'l1536', 'luxembourg', 'grand', 'duchy', 'luxembourg', 'registered', 'trade', 'companies', 'register', 'luxembourg', 'please', 'forward', 'comments', 'complaints', 'service', 'techsupportvibercom', 'please', 'forward', 'questions', 'regarding', 'privacy', 'privacyvibercom', 'legal', 'matters', 'supportvibercom']",0
3696,"['general', 'provision', 'terms', 'adjudged', 'written', 'decision', 'unlawful', 'void', 'reason', 'unenforceable', 'provision', 'shall', 'deemed', 'severable', 'agreement', 'shall', 'affect', 'validity', 'enforceability', 'remaining', 'provisions', 'entire', 'agreement', 'viber', 'relating', 'matters', 'contained', 'service']",0
3697,"['event', 'read', 'terms', 'language', 'english', 'agree', 'event', 'discrepancies', 'english', 'version', 'shall', 'prevail']",0
3698,"['please', 'read', 'document', 'carefully', 'vimeo', 'inc', 'vimeo', 'us', 'offers', 'online', 'video', 'sharing', 'platform', 'community', 'website', 'located', 'vimeocom', 'vimeooperated', 'sites', 'collectively', 'vimeo', 'site', 'mobile', 'applications', 'connected', 'tv', 'applications', 'online', 'services', 'collectively', 'including', 'vimeo', 'site', 'vimeo', 'service']",0
3699,"['age', 'requirement', 'must', 'least', '13', 'years', 'old', 'use', 'vimeo', 'service', 'least', '13', 'still', 'minor', 'depends', 'live', 'must', 'parent', 'legal', 'guardians', 'permission', 'use', 'vimeo', 'service', 'please', 'read', 'agreement']",0
3700,"['notice', 'parents', 'guardians', 'granting', 'child', 'permission', 'use', 'vimeo', 'service', 'agree', 'terms', 'agreement', 'behalf', 'child', 'responsible', 'monitoring', 'supervising', 'childs', 'use', 'vimeo', 'service', 'child', 'using', 'vimeo', 'service', 'either', '13', 'permission', 'please', 'contact', 'us', 'immediately', 'disable', 'access', 'questions', 'whether', 'vimeo', 'service', 'appropriate', 'child', 'please', 'review', 'frequently', 'asked', 'questions', 'contact', 'us']",0
3701,"['warning', 'even', 'old', 'enough', 'use', 'vimeo', 'service', 'andor', 'parents', 'guardians', 'permission', 'content', 'available', 'within', 'vimeo', 'service', 'may', 'appropriate', 'content', 'may', 'contain', 'rrated', 'material', 'nudity', 'profanity', 'mature', 'subject', 'matter', '18', 'view', 'content']",0
3702,"['license', 'vimeo', 'grants', 'limited', 'nonexclusive', 'license', 'access', 'use', 'vimeo', 'service', 'personal', 'noncommercial', 'purposes', 'includes', 'right', 'view', 'content', 'available', 'vimeo', 'service', 'license', 'personal', 'may', 'assigned', 'sublicensed', 'anyone', 'else']",0
3703,"['commercial', 'use', 'may', 'use', 'vimeo', 'service', 'commercial', 'purposes', 'unless']",0
3704,"['vimeo', 'pro', 'vimeo', 'business', 'user', 'case', 'may', 'use', 'access', 'vimeo', 'service', 'commercial', 'noncommercial', 'purposes', 'subject', 'compliance', 'vimeo', 'guidelines']",0
3705,"['smallscale', 'independent', 'production', 'company', 'nonprofit', 'artist', 'case', 'may', 'use', 'vimeo', 'service', 'showcase', 'promote', 'creative', 'works']",0
3706,"['sell', 'vimeohosted', 'videos', 'directly', 'users', 'vimeo', 'demand', 'usage', 'deemed', 'application', 'api', 'terms', 'whether', 'use', 'api', 'subject', 'api', 'terms']",0
3707,"['restrictions', 'except', 'expressly', 'permitted', 'vimeo', 'writing', 'scrape', 'reproduce', 'redistribute', 'sell', 'create', 'derivative', 'works', 'decompile', 'reverse', 'engineer', 'disassemble', 'vimeo', 'service', 'source', 'code', 'therein', 'attempt', 'circumvent', 'vimeos', 'technical', 'measures', 'take', 'measures', 'interfere', 'damage', 'vimeo', 'service', 'rights', 'expressly', 'granted', 'vimeo', 'reserved']",0
3708,"['mobile', 'app', 'use', 'vimeo', 'service', 'one', 'mobile', 'applications', 'also', 'subject', 'mobile', 'app', 'addendum']",0
3709,"['privacy', 'rights', 'set', 'forth', 'privacy', 'policy', 'forms', 'part', 'agreement', 'please', 'review', 'privacy', 'policy', 'learn']",0
3710,"['registration', 'fully', 'use', 'vimeo', 'service', 'must', 'register', 'member', 'providing', 'user', 'name', 'password', 'valid', 'email', 'address', 'must', 'provide', 'complete', 'accurate', 'registration', 'information', 'vimeo', 'notify', 'us', 'information', 'changes', 'business', 'government', 'nonprofit', 'entity', 'person', 'whose', 'email', 'address', 'associated', 'account', 'must', 'authority', 'bind', 'entity', 'agreement']",0
3711,"['user', 'name', 'encourage', 'use', 'real', 'name', 'business', 'government', 'nonprofit', 'entity', 'must', 'use', 'actual', 'name', 'organization', 'may', 'use', 'someone', 'elses', 'name', 'name', 'violates', 'third', 'party', 'right', 'name', 'obscene', 'otherwise', 'objectionable']",0
3712,"['account', 'security', 'responsible', 'activity', 'occurs', 'account', 'including', 'activity', 'authorized', 'unauthorized', 'users', 'must', 'allow', 'others', 'use', 'account', 'credentials', 'must', 'safeguard', 'confidentiality', 'credentials', 'using', 'computer', 'others', 'access', 'must', 'log', 'account', 'using', 'vimeo', 'service', 'become', 'aware', 'unauthorized', 'access', 'account', 'must', 'change', 'password', 'notify', 'us', 'immediately']",0
3713,"['seat', 'access', 'pro', 'business', 'subscriber', 'may', 'grant', 'access', 'account', 'vimeo', 'members', 'subject', 'seat', 'limit', 'responsible', 'actions', 'persons', 'insofar', 'account', 'concerned', 'vimeo', 'member', 'granted', 'access', 'pro', 'business', 'account', 'must', 'comply', 'terms', 'agreement', 'accessing', 'account']",0
3714,"['vimeo', 'plus', 'pro', 'business', 'addition', 'offering', 'basic', 'free', 'vimeo', 'memberships', 'offer', 'vimeo', 'plus', 'pro', 'vimeo', 'business', 'subscriptions', 'please', 'see', 'subscription', 'pages', 'current', 'plus', 'pro', 'business', 'features', 'pricing', 'features', 'prices', 'subject', 'change', 'storage', 'limits', 'calculated', 'based', 'upon', 'source', 'files', 'reserve', 'right', 'charge', 'excessive', 'use', 'bandwidth', 'plays', 'occur', 'thirdparty', 'sites', 'applications', 'outside', 'native', 'vimeo', 'player', 'apps', 'anyone', 'wishes', 'obtain', 'storage', 'capacity', 'beyond', 'offered', 'vimeo', 'business', 'subscription', 'additional', 'bandwidth', 'applications', 'using', 'vimeo', 'player', 'may', 'request', 'custom', 'account', 'contacting', 'us', 'vimeocomhelpcontact', 'additional', 'terms', 'conditions', 'shown', 'prior', 'purchase', 'apply', 'custom', 'accounts', 'fees', 'may', 'subject', 'taxes']",0
3715,"['cancelation', 'refunds', 'users', 'purchase', 'annual', 'subscriptions', 'thirty', '30', 'days', 'purchase', 'cancel', 'receive', 'full', 'refund', 'users', 'purchase', 'monthly', 'subscriptions', 'five', '5', 'days', 'purchase', 'cancel', 'receive', 'full', 'refund', 'cancelation', 'period', 'ends', 'purchases', 'final', 'fees', 'paid', 'nonrefundable', 'even', 'account', 'later', 'terminated', 'vimeo']",0
3716,"['renewals', 'subject', 'terms', 'hereof', 'may', 'choose', 'renew', 'subscription', 'end', 'subscription', 'period', 'default', 'subscriptions', 'set', 'automatically', 'renew', 'period', 'time', 'original', 'subscription', 'may', 'decline', 'renew', 'time', 'prior', 'commencement', 'renewal', 'subscription']",0
3717,"['end', 'subscription', 'vimeo', 'plus', 'pro', 'business', 'subscription', 'ends', 'account', 'automatically', 'becomes', 'basic', 'free', 'account', 'vimeo', 'may', 'disable', 'access', 'delete', 'content', 'comply', 'basic', 'account', 'limits', 'youre', 'using', 'vimeo', 'commercial', 'purposes', 'need', 'maintain', 'vimeo', 'pro', 'business', 'custom', 'plan', 'continue', 'hosting', 'videos', 'account', 'content', 'may', 'deleted', 'subscription', 'renewed']",0
3718,"['purchases', 'purchases', 'products', 'services', 'vimeo', 'service', 'subject', 'payment', 'addendumand', 'terms', 'conditions', 'presented', 'time', 'purchase']",0
3719,"['term', 'agreement', 'begins', 'date', 'first', 'use', 'vimeo', 'service', 'continues', 'long', 'account', 'us']",0
